trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.1, 'e': 0.9116492109644617}",25,0,-127.1155250737162,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
186,False,"{'a': 0.1, 'e': 0.9111935002961405}",20,12,1.1625807114977145,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.1, 'e': 0.9107380174261992}",20,14,-41.20724317882105,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
188,False,"{'a': 0.1, 'e': 0.910282762240767}",20,0,-24.590603338185044,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
189,False,"{'a': 0.1, 'e': 0.90982773462603}",25,9,-7.470876573749642,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
190,False,"{'a': 0.1, 'e': 0.9093729344682314}",25,11,-62.62721722247117,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
191,False,"{'a': 0.1, 'e': 0.9089183616536712}",25,0,-19.94036185902631,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
192,False,"{'a': 0.1, 'e': 0.9084640160687062}",25,0,-67.05904139991232,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
193,False,"{'a': 0.1, 'e': 0.9080098975997498}",30,0,-157.08316707400127,"{0: 18, 1: 1, 2: 7, 3: 3, 4: 1}",0
194,False,"{'a': 0.1, 'e': 0.9075560061332727}",20,0,-63.080491437432315,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
195,False,"{'a': 0.1, 'e': 0.9071023415558017}",20,0,-48.22268518486146,"{0: 14, 1: 4, 2: 0, 3: 2, 4: 0}",0
196,False,"{'a': 0.1, 'e': 0.9066489037539209}",30,0,-207.89190482858345,"{0: 17, 1: 5, 2: 4, 3: 0, 4: 4}",0
197,False,"{'a': 0.1, 'e': 0.9061956926142708}",30,10,-43.22521630434309,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",1
198,False,"{'a': 0.1, 'e': 0.9057427080235485}",20,0,-172.52630126156168,"{0: 9, 1: 4, 2: 2, 3: 3, 4: 2}",0
199,False,"{'a': 0.1, 'e': 0.905289949868508}",30,0,-127.73632185811636,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
200,False,"{'a': 0.1, 'e': 0.9048374180359595}",30,0,-219.31499200109494,"{0: 17, 1: 3, 2: 6, 3: 0, 4: 4}",1
201,False,"{'a': 0.1, 'e': 0.9043851124127704}",20,8,-3.174741746318645,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.1, 'e': 0.9039330328858641}",20,0,-63.622900783938476,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
203,False,"{'a': 0.1, 'e': 0.9034811793422207}",25,0,-62.22793880260932,"{0: 14, 1: 6, 2: 5, 3: 0, 4: 0}",0
204,False,"{'a': 0.1, 'e': 0.9030295516688768}",20,0,-55.403359396160575,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
205,False,"{'a': 0.1, 'e': 0.9025781497529256}",25,0,-72.07338772835169,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
206,False,"{'a': 0.1, 'e': 0.9021269734815165}",20,0,-106.42441738362052,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
207,False,"{'a': 0.1, 'e': 0.9016760227418554}",20,0,-123.80234190208901,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
208,False,"{'a': 0.1, 'e': 0.9012252974212047}",30,0,-199.64718764186242,"{0: 14, 1: 4, 2: 9, 3: 1, 4: 2}",0
209,False,"{'a': 0.1, 'e': 0.9007747974068832}",20,5,-121.38578810874705,"{0: 6, 1: 5, 2: 1, 3: 1, 4: 2}",1
210,False,"{'a': 0.1, 'e': 0.9003245225862656}",20,5,-72.18495070395993,"{0: 9, 1: 2, 2: 1, 3: 3, 4: 0}",1
211,False,"{'a': 0.1, 'e': 0.8998744728467833}",25,0,-72.24790032533875,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
212,False,"{'a': 0.1, 'e': 0.899424648075924}",20,0,-123.11280330043003,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
213,False,"{'a': 0.1, 'e': 0.8989750481612314}",25,0,-61.78805668588597,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
214,False,"{'a': 0.1, 'e': 0.8985256729903055}",25,0,-45.86707106756869,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
215,False,"{'a': 0.1, 'e': 0.8980765224508026}",30,0,-243.87428743170065,"{0: 15, 1: 5, 2: 5, 3: 1, 4: 4}",0
216,False,"{'a': 0.1, 'e': 0.8976275964304349}",25,0,-162.29792383929097,"{0: 12, 1: 3, 2: 8, 3: 0, 4: 2}",0
217,False,"{'a': 0.1, 'e': 0.897178894816971}",20,0,-253.30161539633863,"{0: 7, 1: 2, 2: 5, 3: 2, 4: 4}",0
218,False,"{'a': 0.1, 'e': 0.8967304174982355}",20,0,-52.59197350659562,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
219,False,"{'a': 0.1, 'e': 0.896282164362109}",25,10,-8.454106039111188,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
220,False,"{'a': 0.1, 'e': 0.8958341352965282}",35,0,-132.18862001630646,"{0: 22, 1: 4, 2: 6, 3: 2, 4: 1}",0
221,False,"{'a': 0.1, 'e': 0.895386330189486}",20,8,-116.15093048320226,"{0: 5, 1: 1, 2: 4, 3: 0, 4: 2}",1
222,False,"{'a': 0.1, 'e': 0.894938748929031}",20,0,-62.88215757896472,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
223,False,"{'a': 0.1, 'e': 0.8944913914032678}",20,0,-76.09812204459425,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
224,False,"{'a': 0.1, 'e': 0.8940442575003572}",20,0,-75.4487676452704,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
225,False,"{'a': 0.1, 'e': 0.8935973471085157}",20,0,-145.2254470469831,"{0: 12, 1: 2, 2: 1, 3: 3, 4: 2}",0
226,False,"{'a': 0.1, 'e': 0.8931506601160155}",35,0,-172.35363809169235,"{0: 22, 1: 4, 2: 4, 3: 3, 4: 2}",0
227,False,"{'a': 0.1, 'e': 0.892704196411185}",25,0,-92.33320553152112,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
228,False,"{'a': 0.1, 'e': 0.8922579558824083}",25,0,-211.41405582396922,"{0: 13, 1: 3, 2: 5, 3: 0, 4: 4}",0
229,False,"{'a': 0.1, 'e': 0.8918119384181252}",20,0,-61.00012199370715,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
230,False,"{'a': 0.1, 'e': 0.8913661439068313}",20,0,-136.3408899940493,"{0: 8, 1: 3, 2: 7, 3: 1, 4: 1}",0
231,False,"{'a': 0.1, 'e': 0.8909205722370781}",20,4,-122.17305026141305,"{0: 8, 1: 4, 2: 1, 3: 1, 4: 2}",1
232,False,"{'a': 0.1, 'e': 0.8904752232974726}",20,0,-55.05943408961936,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
233,False,"{'a': 0.1, 'e': 0.8900300969766776}",25,0,-101.7805522934302,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
234,False,"{'a': 0.1, 'e': 0.8895851931634113}",20,10,-100.14652879936939,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 2}",1
235,False,"{'a': 0.1, 'e': 0.889140511746448}",20,0,-102.76230033057377,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
236,False,"{'a': 0.1, 'e': 0.8886960526146174}",25,0,-110.43947010244202,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
237,False,"{'a': 0.1, 'e': 0.8882518156568044}",30,9,-121.69965353647343,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 2}",1
238,False,"{'a': 0.1, 'e': 0.8878078007619501}",20,0,-46.00173244128084,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
239,False,"{'a': 0.1, 'e': 0.8873640078190504}",20,0,-154.014404714646,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
240,False,"{'a': 0.1, 'e': 0.8869204367171575}",20,0,-114.2772614688012,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
241,False,"{'a': 0.1, 'e': 0.8864770873453783}",25,10,-41.384337406819235,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 0}",1
242,False,"{'a': 0.1, 'e': 0.8860339595928756}",20,8,-61.536810231628756,"{0: 7, 1: 0, 2: 3, 3: 2, 4: 0}",1
243,False,"{'a': 0.1, 'e': 0.8855910533488673}",20,4,-19.198126928296055,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 0}",1
244,False,"{'a': 0.1, 'e': 0.8851483685026271}",20,0,-125.45482691964186,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
245,False,"{'a': 0.1, 'e': 0.8847059049434836}",30,10,-161.2711236151366,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 4}",1
246,False,"{'a': 0.1, 'e': 0.8842636625608209}",20,0,-63.194380577993286,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
247,False,"{'a': 0.1, 'e': 0.8838216412440785}",20,7,5.944528177405946,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
248,False,"{'a': 0.1, 'e': 0.8833798408827509}",25,0,-65.04918754388407,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
249,False,"{'a': 0.1, 'e': 0.8829382613663882}",20,13,-53.94436325381187,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 1}",1
250,False,"{'a': 0.1, 'e': 0.8824969025845955}",20,0,-67.52944409204287,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
251,False,"{'a': 0.1, 'e': 0.8820557644270329}",20,7,-31.719363182382654,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
252,False,"{'a': 0.1, 'e': 0.8816148467834161}",30,16,-31.91322726835017,"{0: 9, 1: 3, 2: 1, 3: 1, 4: 0}",1
253,False,"{'a': 0.1, 'e': 0.8811741495435155}",35,0,-130.86107547645392,"{0: 24, 1: 4, 2: 4, 3: 1, 4: 2}",0
254,False,"{'a': 0.1, 'e': 0.880733672597157}",20,0,-30.704304134867538,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
255,False,"{'a': 0.1, 'e': 0.8802934158342212}",25,0,-27.612141623597395,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
256,False,"{'a': 0.1, 'e': 0.8798533791446438}",20,0,-55.64376286470177,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
257,False,"{'a': 0.1, 'e': 0.879413562418416}",20,0,-141.95096574577093,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
258,False,"{'a': 0.1, 'e': 0.8789739655455832}",35,0,-115.67165136697433,"{0: 26, 1: 1, 2: 6, 3: 0, 4: 2}",0
259,False,"{'a': 0.1, 'e': 0.8785345884162464}",25,3,-142.00021775021443,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 3}",1
260,False,"{'a': 0.1, 'e': 0.8780954309205613}",25,8,-128.94954236340627,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 3}",1
261,False,"{'a': 0.1, 'e': 0.8776564929487385}",25,0,-55.85714501983445,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
262,False,"{'a': 0.1, 'e': 0.8772177743910435}",20,0,-75.38394592407671,"{0: 9, 1: 4, 2: 7, 3: 0, 4: 0}",0
263,False,"{'a': 0.1, 'e': 0.8767792751377967}",25,2,-88.03868269033408,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 1}",1
264,False,"{'a': 0.1, 'e': 0.8763409950793732}",20,0,-170.0802758397534,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
265,False,"{'a': 0.1, 'e': 0.8759029341062031}",30,3,-109.8741763926449,"{0: 18, 1: 1, 2: 5, 3: 2, 4: 1}",1
266,False,"{'a': 0.1, 'e': 0.8754650921087711}",20,0,-93.3012477518541,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
267,False,"{'a': 0.1, 'e': 0.8750274689776166}",30,16,-16.185887210951616,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
268,False,"{'a': 0.1, 'e': 0.874590064603334}",20,0,-97.10705576949718,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
269,False,"{'a': 0.1, 'e': 0.8741528788765721}",20,0,-131.43460719073317,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
270,False,"{'a': 0.1, 'e': 0.8737159116880344}",20,0,-179.70283082596958,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
271,False,"{'a': 0.1, 'e': 0.8732791629284792}",20,15,-2.5754459199168194,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
272,False,"{'a': 0.1, 'e': 0.8728426324887193}",30,0,-106.95402195104525,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
273,False,"{'a': 0.1, 'e': 0.8724063202596221}",30,0,-75.20721933666728,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
274,False,"{'a': 0.1, 'e': 0.8719702261321094}",35,0,-259.0063238264156,"{0: 20, 1: 2, 2: 7, 3: 2, 4: 4}",0
275,False,"{'a': 0.1, 'e': 0.8715343499971578}",25,6,-66.80610843532516,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 0}",1
276,False,"{'a': 0.1, 'e': 0.8710986917457983}",25,0,-42.60831435144726,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
277,False,"{'a': 0.1, 'e': 0.8706632512691163}",30,0,-154.32958226508944,"{0: 17, 1: 3, 2: 6, 3: 3, 4: 1}",0
278,False,"{'a': 0.1, 'e': 0.8702280284582515}",25,17,1.9113095753914249,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.1, 'e': 0.8697930232043986}",20,0,-60.148231496124374,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
280,False,"{'a': 0.1, 'e': 0.8693582353988059}",30,0,-194.1677031828501,"{0: 18, 1: 4, 2: 4, 3: 0, 4: 4}",0
281,False,"{'a': 0.1, 'e': 0.8689236649327765}",20,4,-144.97367148864186,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 3}",1
282,False,"{'a': 0.1, 'e': 0.8684893116976679}",20,0,-143.83119099921137,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
283,False,"{'a': 0.1, 'e': 0.8680551755848918}",20,0,-78.20278980912555,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
284,False,"{'a': 0.1, 'e': 0.867621256485914}",20,0,-140.76770208203342,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
285,False,"{'a': 0.1, 'e': 0.8671875542922549}",20,0,-73.15846961194904,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
286,False,"{'a': 0.1, 'e': 0.8667540688954889}",20,0,-49.10786002407643,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
287,False,"{'a': 0.1, 'e': 0.8663208001872447}",20,0,-125.62868250507526,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
288,False,"{'a': 0.1, 'e': 0.865887748059205}",25,0,-115.17835976090443,"{0: 16, 1: 0, 2: 5, 3: 4, 4: 0}",0
289,False,"{'a': 0.1, 'e': 0.8654549124031069}",20,0,-72.9067454837565,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 1}",0
290,False,"{'a': 0.1, 'e': 0.8650222931107413}",20,0,-151.1603876542259,"{0: 8, 1: 2, 2: 7, 3: 2, 4: 1}",0
291,False,"{'a': 0.1, 'e': 0.8645898900739535}",35,0,-67.61300137332036,"{0: 25, 1: 6, 2: 3, 3: 0, 4: 1}",0
292,False,"{'a': 0.1, 'e': 0.8641577031846428}",30,0,-93.27887298677608,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
293,False,"{'a': 0.1, 'e': 0.8637257323347624}",20,0,-128.4921774314701,"{0: 11, 1: 5, 2: 1, 3: 1, 4: 2}",0
294,False,"{'a': 0.1, 'e': 0.8632939774163194}",25,2,-103.01061254596277,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 1}",1
295,False,"{'a': 0.1, 'e': 0.8628624383213754}",20,0,-42.65098415805956,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
296,False,"{'a': 0.1, 'e': 0.8624311149420455}",20,0,-61.82234209602132,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
297,False,"{'a': 0.1, 'e': 0.8620000071704987}",20,0,-2.586954054819762,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.1, 'e': 0.8615691148989583}",20,0,-105.2767907154865,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
299,False,"{'a': 0.1, 'e': 0.861138438019701}",25,0,-115.19010809749318,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
300,False,"{'a': 0.1, 'e': 0.8607079764250578}",25,0,-93.91822674272439,"{0: 12, 1: 9, 2: 2, 3: 2, 4: 0}",0
301,False,"{'a': 0.1, 'e': 0.8602777300074131}",30,1,-97.36493431941415,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 1}",1
302,False,"{'a': 0.1, 'e': 0.8598476986592055}",20,0,-109.01367648474488,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
303,False,"{'a': 0.1, 'e': 0.8594178822729269}",20,0,-63.55453545459722,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
304,False,"{'a': 0.1, 'e': 0.8589882807411234}",25,7,-84.17317009689786,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 1}",1
305,False,"{'a': 0.1, 'e': 0.8585588939563946}",30,0,-111.73306232799405,"{0: 16, 1: 9, 2: 3, 3: 1, 4: 1}",0
306,False,"{'a': 0.1, 'e': 0.8581297218113938}",20,5,2.470786287088623,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
307,False,"{'a': 0.1, 'e': 0.8577007641988279}",20,0,-1.9484346851749481,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
308,False,"{'a': 0.1, 'e': 0.8572720210114575}",30,0,-65.01208188970051,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
309,False,"{'a': 0.1, 'e': 0.8568434921420968}",20,0,-26.58402047445616,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
310,False,"{'a': 0.1, 'e': 0.8564151774836135}",25,0,-54.08555200521369,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
311,False,"{'a': 0.1, 'e': 0.8559870769289292}",25,0,-121.42548570038082,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
312,False,"{'a': 0.1, 'e': 0.8555591903710185}",25,0,-154.98609129322406,"{0: 13, 1: 6, 2: 2, 3: 2, 4: 2}",0
313,False,"{'a': 0.1, 'e': 0.8551315177029098}",25,0,-171.88895695130194,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 3}",0
314,False,"{'a': 0.1, 'e': 0.8547040588176851}",35,0,-204.1831170328668,"{0: 21, 1: 5, 2: 5, 3: 0, 4: 4}",0
315,False,"{'a': 0.1, 'e': 0.8542768136084795}",25,0,-110.57247621029273,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
316,False,"{'a': 0.1, 'e': 0.8538497819684817}",20,0,-31.01256454417477,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
317,False,"{'a': 0.1, 'e': 0.853422963790934}",20,13,1.9136018203744802,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.1, 'e': 0.8529963589691315}",30,17,-66.4666031323441,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 1}",1
319,False,"{'a': 0.1, 'e': 0.8525699673964233}",20,0,-163.58680754547225,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
320,False,"{'a': 0.1, 'e': 0.8521437889662113}",25,0,-52.962761574613474,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
321,False,"{'a': 0.1, 'e': 0.851717823571951}",25,0,-17.00605630833784,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
322,False,"{'a': 0.1, 'e': 0.8512920711071511}",25,0,-144.9043333985668,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
323,False,"{'a': 0.1, 'e': 0.8508665314653734}",30,0,-122.32856140381415,"{0: 19, 1: 6, 2: 3, 3: 0, 4: 2}",0
324,False,"{'a': 0.1, 'e': 0.850441204540233}",20,0,-49.62064528022593,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
325,False,"{'a': 0.1, 'e': 0.8500160902253981}",25,0,-152.36426990504495,"{0: 16, 1: 4, 2: 1, 3: 1, 4: 3}",0
326,False,"{'a': 0.1, 'e': 0.8495911884145902}",25,0,-160.58661041658914,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
327,False,"{'a': 0.1, 'e': 0.8491664990015839}",20,4,-71.77786216928048,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 1}",1
328,False,"{'a': 0.1, 'e': 0.8487420218802068}",20,0,-141.73899177667013,"{0: 9, 1: 6, 2: 2, 3: 1, 4: 2}",0
329,False,"{'a': 0.1, 'e': 0.8483177569443394}",20,11,10.774235509141134,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.1, 'e': 0.8478937040879159}",25,0,-191.94933712028399,"{0: 15, 1: 4, 2: 1, 3: 1, 4: 4}",0
331,False,"{'a': 0.1, 'e': 0.8474698632049227}",25,0,-96.07519492179001,"{0: 16, 1: 2, 2: 4, 3: 3, 4: 0}",0
332,False,"{'a': 0.1, 'e': 0.8470462341893996}",30,0,-104.45293353468928,"{0: 21, 1: 0, 2: 8, 3: 0, 4: 1}",0
333,False,"{'a': 0.1, 'e': 0.8466228169354396}",30,0,-66.84185048549377,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
334,False,"{'a': 0.1, 'e': 0.8461996113371882}",20,0,-167.5132994608365,"{0: 12, 1: 1, 2: 0, 3: 5, 4: 2}",0
335,False,"{'a': 0.1, 'e': 0.8457766172888441}",25,0,-95.53994849471056,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
336,False,"{'a': 0.1, 'e': 0.8453538346846587}",20,0,-42.587157162726896,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
337,False,"{'a': 0.1, 'e': 0.8449312634189364}",25,0,-52.038957378525595,"{0: 20, 1: 0, 2: 2, 3: 3, 4: 0}",0
338,False,"{'a': 0.1, 'e': 0.8445089033860343}",20,0,-120.21062751314824,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
339,False,"{'a': 0.1, 'e': 0.8440867544803625}",20,0,-69.9538190100051,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
340,False,"{'a': 0.1, 'e': 0.8436648165963837}",20,0,-210.10619501996615,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 4}",0
341,False,"{'a': 0.1, 'e': 0.8432430896286134}",30,0,-247.54195777060232,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 5}",0
342,False,"{'a': 0.1, 'e': 0.8428215734716199}",20,0,-73.43777732209077,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
343,False,"{'a': 0.1, 'e': 0.8424002680200242}",20,0,-87.8239554096569,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
344,False,"{'a': 0.1, 'e': 0.8419791731684999}",25,0,-103.90396503639631,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
345,False,"{'a': 0.1, 'e': 0.8415582888117732}",20,0,-139.65718502673263,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
346,False,"{'a': 0.1, 'e': 0.8411376148446232}",20,13,0.020003780891845402,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.1, 'e': 0.8407171511618812}",20,7,-95.66390106066306,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 2}",1
348,False,"{'a': 0.1, 'e': 0.8402968976584314}",20,15,-11.754219393964242,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
349,False,"{'a': 0.1, 'e': 0.8398768542292104}",25,0,-80.66295423422785,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
350,False,"{'a': 0.1, 'e': 0.8394570207692074}",20,0,-48.07638774181959,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
351,False,"{'a': 0.1, 'e': 0.8390373971734638}",25,0,-206.33538124476794,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 5}",0
352,False,"{'a': 0.1, 'e': 0.838617983337074}",20,0,-147.79083440603424,"{0: 11, 1: 4, 2: 0, 3: 3, 4: 2}",0
353,False,"{'a': 0.1, 'e': 0.8381987791551844}",30,0,-82.08411248457945,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
354,False,"{'a': 0.1, 'e': 0.8377797845229938}",20,12,-20.51622159588335,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
355,False,"{'a': 0.1, 'e': 0.8373609993357539}",20,0,-26.28627127659675,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
356,False,"{'a': 0.1, 'e': 0.8369424234887681}",25,0,-163.4432526309393,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 4}",0
357,False,"{'a': 0.1, 'e': 0.8365240568773925}",20,0,-107.64207624375656,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
358,False,"{'a': 0.1, 'e': 0.8361058993970355}",20,0,-62.3415077887396,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
359,False,"{'a': 0.1, 'e': 0.8356879509431577}",20,9,-16.36409231035273,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
360,False,"{'a': 0.1, 'e': 0.835270211411272}",35,0,-108.86521004156144,"{0: 23, 1: 4, 2: 7, 3: 0, 4: 1}",0
361,False,"{'a': 0.1, 'e': 0.8348526806969435}",25,0,-180.34762077569496,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
362,False,"{'a': 0.1, 'e': 0.8344353586957896}",20,0,-10.704013551060786,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
363,False,"{'a': 0.1, 'e': 0.8340182453034796}",20,0,-156.2130959542623,"{0: 9, 1: 1, 2: 6, 3: 3, 4: 1}",0
364,False,"{'a': 0.1, 'e': 0.8336013404157353}",20,0,-45.07028550175783,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
365,False,"{'a': 0.1, 'e': 0.8331846439283305}",20,0,-110.59099290233789,"{0: 12, 1: 3, 2: 1, 3: 3, 4: 1}",0
366,False,"{'a': 0.1, 'e': 0.832768155737091}",20,0,-138.3374770902584,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
367,False,"{'a': 0.1, 'e': 0.8323518757378947}",20,0,-114.56713812941179,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
368,False,"{'a': 0.1, 'e': 0.8319358038266718}",25,0,-128.95819016806507,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
